word_probability.txt:
0.11492820618769692 0.11381772635710966 0.1514465291049016 0.3082211016992924 0.31158643665099944
hachett 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
holt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
foxcroft 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
pitt-d 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
guadalco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
tabak 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
mees 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
r.r 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
donnelli 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
okla 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
ocf 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
fm 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
yanke 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
eskey 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
btlr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
akzo.a 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
ethyl 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
ctc' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
hadson 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
bork 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
umar.l 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
silicon 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
lloy.l 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
bancorpor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
imr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
livingwel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
powercis 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
gotten 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
tractebel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
bruxel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
ariadne' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
pilgrim 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
wheel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
messeng 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
alco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
antonson 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
supermac 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
harrowsmith 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
amtr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
break-up 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
murdoch 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
wardley 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
hardwar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
kit 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
vebg.f 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
balzac 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
bil' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
rainbow' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
charter-crellin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
conseco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
enfield 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
metzenbaum 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
tmoc' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
kapok 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
tag 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
jwc 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
khj-tv 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
marvin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
temco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
greenwood 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
intercon 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
vendex 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
mcdonnel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
murtha 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
fairchild' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
fidelcor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
owen 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
statut 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
westinghouse' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
lean 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
glw 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
sk 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
envirosystem 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
midway 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
one-hundredth 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
matra 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
metromedia 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
orion 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
crn 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
gypsum 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
josten' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
hardart 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
zico' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
joist 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
liebert 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
vontobel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
gelco' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
sausag 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
ual' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
champion' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
vogt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
comdata' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
debt-to 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
sahlen 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
ventra 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
kaufhof 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
hexcel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
seagram 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
oakleaf 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
mmwg.f 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
mcd 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
stauffer 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
telecom' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
dissatisfi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
sensormat 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
fcl 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
versar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
nylex 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
bwa 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
cgee 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
bh 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
nolan 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
chesebrough 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
osr 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
colorol 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
hogan 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
city' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
uic 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
hock 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
oversea-chines 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
hearst 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
chronicl 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
anacomp' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
ellmann 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
bankeast 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
comtech 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
shandwick 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
neo-tech 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
allan 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
tm 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
imtec 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
takemoto 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
avon' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
beverli 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
plm 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
adventur 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
dauphin 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
lif 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
continental' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
lau 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
peninsula 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
rossignol 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
shareown 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
gateway 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
seaman 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
fuller 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
steak 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
krestmark 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
ferro 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
sedgwick 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
gamco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
cantrex 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
cole 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
gu 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
triad 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
reebok 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
servicemast 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
lieberman 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
werner 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
midivest 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
kokan 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
cardiovascular 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
metallgesellschaft 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
dixi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
multivest 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
cleanup 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
hbo 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.492841823456526e-05 1.4775122633517858e-05
whale 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
ducommun 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
timminco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
lomak 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
valtek 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
rexcom 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
juliu 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
liposom 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
penril 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
winnipeg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
mattson 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
sarlo 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
airco 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
gase 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 9.952278823043507e-06 1.9700163511357145e-05
interpharm 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 2.4880697057608766e-05 4.925040877839286e-06
hackl 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
westar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
falcon 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
pre 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
plead 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
guilti 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
vanguard 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
snet 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
hazelhoff 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
genstar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
androsch 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
catto 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
pn 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
reclassifi 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
tektronix 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
bloedel 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
webcor 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
soni 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
hashimoto 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
gp 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
quarto 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
dayton 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
non-manufactur 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
mem 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
aluz.z 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
fbt 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
circu 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
oracl 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
geo 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
leisur 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
fox 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
oreffic 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
wal-mart 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
charge-off 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
gti 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
int 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
pre-equ 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
poclain 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
weston 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
sprint' 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
gcn 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
numac 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 2.462520438919643e-05
